Prague,Toronto,1.01,28.08,13.64
Munich,Maputo,46.27,50.2,29.67
Budapest,Dakar,5.1,77.99,82.53
Budapest,Osaka,12.6,6.16,36.33
Casablanca,Accra,45.55,94.74,37.5
Berlin,Pretoria,82.46,29.46,94.83
Manila,Brasilia,95.2,50.68,46.87
Nairobi,Osaka,39.78,14.72,44.69
Brussels,Beijing,85.34,12.92,94.09
Warsaw,Havana,26.61,27.25,34.56
Lima,Tbilisi,84.06,28.15,72.57
Toronto,Tallinn,98.04,25.61,76.16
Helsinki,Dakar,86.33,51.62,78.11
Seoul,Sydney,57.95,65.43,18.53
Jakarta,Stockholm,68.72,82.76,25.73
Nairobi,Brasilia,31.15,83.14,97.69
Manila,Dublin,28.82,74.1,29.12
Tallinn,Budapest,5.52,39.19,13.81
Houston,Belgrade,71.83,62.86,0.41
Dakar,Belgrade,44.31,65.69,67.78
Skopje,Denver,11.73,67.61,37.32
Moscow,Stockholm,21.48,70.68,76.13
Berlin,Budapest,60.43,72.57,39.31
Ljubljana,Zagreb,83.4,69.82,92.63
Bogota,Casablanca,17.59,38.1,73.16
Vienna,Dublin,79.51,7.98,3.54
Tbilisi,Nairobi,34.31,11.79,50.68
Lagos,Casablanca,89.27,20.9,25.94
Bratislava,Osaka,61.53,18.35,78.29
Manila,Berlin,18.91,95.76,80.39
Warsaw,Moscow,19.82,19.06,26.67
Riga,Rome,0.02,70.3,65.99
Zagreb,Tbilisi,55.48,39.18,39.98
Tbilisi,Houston,39.05,68.14,43.46
Maputo,Jakarta,2.34,84.58,28.77
Denver,Yerevan,3.61,79.46,67.3
Athens,Kampala,29.6,24.39,65.36
Budapest,Taipei,8.53,82.86,65.55
Brussels,Warsaw,43.85,99.4,5.13
Dakar,Jakarta,0.28,92.64,42.73
Sarajevo,Helsinki,62.24,46.13,88.03
Denver,Tokyo,60.34,30.14,35.21
Budapest,Houston,1.27,46.89,12.47
Bucharest,Casablanca,8.96,39.6,10.69
Warsaw,Skopje,12.91,31.9,41.2
Tokyo,Riga,59.61,80.12,75.19
Bogota,Jakarta,58.65,88.59,88.72
Bratislava,Zagreb,15.05,64.43,20.73
Taipei,Vienna,15.98,41.3,57.56
Riga,Tallinn,38.2,77.04,97.73
Houston,Zagreb,44.76,67.01,61.16
Seoul,Yerevan,88.49,12.57,28.16
Bratislava,Tbilisi,49.33,9.64,47.61
Moscow,Casablanca,11.58,23.73,37.59
Casablanca,Miami,59.65,40.74,73.32
Maputo,Yerevan,47.81,4.64,95.15
Helsinki,Casablanca,62.86,5.06,72.98
Skopje,Lagos,90.24,83.93,92.59
Podgorica,Zagreb,55.12,2.73,19.17
Lisbon,Vienna,61.59,82.97,83.43
Sydney,Oslo,6.23,78.14,73.32
Yerevan,Miami,82.36,33.47,56.32
Tokyo,Dublin,18.04,31.55,64.18
Casablanca,Tallinn,89.75,96.18,16.29
Sarajevo,Munich,47.72,50.7,4.76
Lima,Zagreb,70.48,90.39,46.95
Moscow,Munich,52.07,91.96,76.11
Zagreb,Maputo,47.8,24.93,45.03
Riga,Athens,43.65,63.21,36.02
Skopje,Berlin,77.67,56.68,49.79
Dublin,Vienna,20.67,63.19,29.84
Jakarta,Helsinki,93.61,43.45,31.98
Athens,Accra,3.06,67.61,37.21
Manila,Denver,85.74,70.76,67.7
Pretoria,Manila,59.92,34.88,63.37
Tokyo,Manila,57.0,80.61,31.0
Brasilia,Athens,12.18,74.25,34.5
Madrid,Athens,92.72,40.3,79.41
Berlin,Osaka,30.51,60.33,76.28
Madrid,Warsaw,59.39,17.62,49.63
Kampala,Tbilisi,58.54,25.63,2.82
Hanoi,Munich,74.7,80.6,98.19
Chicago,Tallinn,43.0,65.99,54.94
Toronto,Prague,82.82,46.69,34.94
Tbilisi,Dakar,94.19,42.41,37.05
Accra,Lima,89.71,94.71,86.98
Ljubljana,Ottawa,88.43,9.34,98.06
Prague,Sydney,17.54,74.47,30.22
Lima,Moscow,59.75,27.19,12.84
Vilnius,Bucharest,22.56,84.97,86.21
Bern,Accra,68.7,11.26,62.86
Manila,Havana,66.87,24.64,70.27
Zagreb,Houston,81.5,81.04,21.18
Lisbon,Rome,98.56,99.09,99.44
Accra,Berlin,85.16,29.75,25.37
Sofia,Lima,85.93,40.24,24.58
Belgrade,Sarajevo,55.77,32.1,62.96
Moscow,Vilnius,7.94,67.27,76.61
Toronto,Dakar,82.34,23.81,31.74
Bucharest,Havana,67.85,68.09,12.43
Ottawa,Oslo,14.41,62.44,63.37
Chicago,Hanoi,64.05,11.79,50.78
Casablanca,Prague,65.3,5.0,0.04
Brussels,Sydney,19.6,71.47,33.66
Kampala,Bucharest,72.98,90.61,70.6
Budapest,Jakarta,5.13,97.16,90.17
Tallinn,Hanoi,73.72,56.74,82.89
Pretoria,Miami,4.81,70.73,91.54
Miami,Brasilia,32.73,44.59,3.93
Stockholm,Maputo,61.69,25.27,56.62
Hanoi,Tallinn,40.73,87.37,19.63
Oslo,Beijing,96.52,35.11,30.89
Podgorica,Bogota,9.81,28.17,95.38
Brussels,Yerevan,88.35,45.6,86.7
Brasilia,Casablanca,16.8,15.92,49.55
Jakarta,Podgorica,72.54,32.69,53.78
Houston,Manila,35.39,99.05,50.17
Vilnius,Dakar,87.4,20.25,33.85
Pretoria,Brussels,31.17,81.14,75.86
Prague,Helsinki,35.34,62.83,91.26
Kampala,Bratislava,27.27,63.19,87.03
Stockholm,Dublin,98.84,40.64,65.28
Nairobi,Denver,87.86,9.34,59.4
Sarajevo,Sofia,89.7,82.53,25.09
Lima,Sarajevo,11.97,53.03,46.53
Riga,Harare,76.04,32.4,7.74
Bratislava,Maputo,90.99,0.55,79.84
Tallinn,Bucharest,76.88,33.83,10.54
Athens,Osaka,81.84,20.22,65.83
Houston,Rome,42.46,93.03,56.13
Lisbon,Oslo,11.48,48.69,30.67
Stockholm,Houston,16.97,96.88,63.56
Chicago,Rome,24.06,59.36,75.39
Sydney,Havana,81.54,96.59,26.7
Helsinki,Tallinn,83.71,84.09,94.46
Oslo,Lagos,15.22,57.12,11.8
Bucharest,Stockholm,94.52,3.0,97.55
Maputo,Miami,57.3,52.96,31.42
Berlin,Riga,14.18,92.92,66.55
Sofia,Ljubljana,93.48,70.48,94.54
Jakarta,Manila,94.11,79.52,5.77
Zagreb,Sydney,35.12,65.92,76.06
Bucharest,Detroit,80.2,72.49,12.17
Vilnius,Bern,17.5,36.4,62.24
Detroit,Kampala,87.88,29.02,54.5
Madrid,Vienna,36.78,66.12,6.02
Athens,Moscow,61.24,79.94,55.04
Sydney,Madrid,67.57,64.27,83.13
Taipei,Maputo,78.83,28.77,91.61
Brasilia,Lagos,58.98,33.76,69.22
Harare,Vienna,10.41,63.35,18.32
Vilnius,Madrid,20.88,52.12,75.52
Lima,Manila,27.48,65.04,18.54
Bogota,Zagreb,19.9,75.7,34.92
Lima,Berlin,24.87,44.06,70.18
Skopje,Lisbon,15.45,51.86,22.62
Nairobi,Oslo,15.43,69.58,49.81
Casablanca,Osaka,23.16,86.75,23.01
Jakarta,Accra,90.87,51.81,74.1
Manila,Bogota,6.95,34.09,36.01
Dakar,Bucharest,67.93,40.64,41.92
Sofia,Maputo,50.1,79.04,39.75
Bratislava,Tallinn,46.02,59.15,72.73
Beijing,Tokyo,71.57,67.47,62.8
Nairobi,Miami,97.72,87.64,76.93
Sarajevo,Moscow,66.49,97.04,93.35
Tallinn,Rome,14.58,83.24,17.41
Taipei,Vilnius,56.0,44.05,8.6
Pretoria,Ottawa,27.13,90.16,8.08
Riga,Podgorica,27.74,16.74,78.26
Taipei,Tallinn,70.14,18.2,23.41
Belgrade,Kampala,78.87,19.37,18.76
Podgorica,Helsinki,38.74,98.05,95.45
Harare,Oslo,28.93,37.18,97.36
Budapest,Lima,2.12,45.61,59.04
Bogota,Kampala,87.03,0.81,81.0
Houston,Warsaw,58.61,46.17,36.9
Tokyo,Toronto,28.44,16.59,66.56
Chicago,Zagreb,31.82,8.64,10.38
Brasilia,Lisbon,57.85,30.41,37.94
Zagreb,Moscow,39.21,76.34,30.79
Detroit,Bogota,98.32,68.65,90.54
Accra,Tallinn,99.4,91.73,68.65
Beijing,Bogota,58.3,21.31,86.32
Berlin,Osaka,58.02,33.97,66.99
Brasilia,Bogota,54.53,45.37,68.86
Denver,Hanoi,89.38,34.44,96.1
Podgorica,Ljubljana,54.16,39.14,64.56
Yerevan,Miami,77.78,66.43,22.16
Podgorica,Detroit,88.54,61.23,74.14
Detroit,Rome,92.83,67.75,50.94
Warsaw,Dakar,47.49,48.39,68.34
Yerevan,Pretoria,3.74,73.18,80.03
Stockholm,Denver,80.73,84.18,48.4
Toronto,Hanoi,29.98,20.65,31.86
Budapest,Bern,68.95,86.62,63.36
Denver,Skopje,27.82,12.99,36.99
Harare,Athens,82.55,24.41,62.96
Bern,Chicago,73.69,80.94,31.87
Toronto,Stockholm,59.48,17.38,38.5
Seoul,Madrid,69.79,43.35,69.05
Dakar,Osaka,11.81,97.13,90.05
Detroit,Lagos,99.68,34.51,44.87
Bucharest,Kampala,71.19,60.65,98.28
Toronto,Havana,46.06,33.14,40.54
Riga,Toronto,1.61,85.11,91.19
Brasilia,Manila,71.32,69.08,58.05
Ljubljana,Detroit,10.48,24.89,88.21
Manila,Ottawa,52.14,67.09,77.17
Sofia,Warsaw,57.51,87.63,15.16
Rome,Podgorica,61.76,35.49,68.33
Bern,Budapest,98.83,32.76,6.05
Hanoi,Prague,75.68,21.61,60.13
Munich,Zagreb,39.13,33.46,69.57
Berlin,Miami,56.74,12.76,81.84
Helsinki,Dublin,59.14,64.39,92.92
Seoul,Oslo,86.72,29.76,87.84
Brasilia,Podgorica,54.21,12.72,74.84
Bratislava,Yerevan,19.23,80.53,57.7
Berlin,Riga,5.92,26.76,28.14
Pretoria,Prague,64.35,9.67,92.71
Kampala,Sofia,66.52,43.7,89.55
Tbilisi,Tallinn,59.2,4.65,3.54
Vilnius,Kampala,72.17,8.83,77.39
Seoul,Sarajevo,58.11,82.04,89.31
Rome,Bogota,12.98,36.86,95.58
Accra,Maputo,15.65,67.54,52.12
Moscow,Bogota,5.61,20.69,26.38
Brasilia,Toronto,73.09,16.42,1.3
Cairo,Sydney,87.53,65.6,74.61
Belgrade,Bogota,1.07,19.32,47.74
Moscow,Nairobi,82.78,17.43,87.5
Madrid,Denver,81.19,44.31,26.92
Bern,Tallinn,96.81,19.07,68.23
Denver,Osaka,23.04,2.07,56.09
Bucharest,Lima,80.0,48.81,65.85
Denver,Prague,95.47,76.37,89.54
Warsaw,Dublin,23.78,68.14,69.26
Bern,Sarajevo,26.87,13.37,27.61
Taipei,Rome,57.52,13.26,86.76
Toronto,Casablanca,78.97,39.92,43.36
Podgorica,Denver,70.8,13.89,24.54
Tallinn,Tbilisi,37.36,91.75,48.57
Jakarta,Miami,99.51,68.21,61.27
Prague,Tallinn,1.3,13.44,10.56
Ljubljana,Berlin,37.32,59.13,14.08
Taipei,Tokyo,21.73,82.07,35.61
Brussels,Houston,5.15,5.65,85.11
Bern,Oslo,3.34,69.8,0.2
Pretoria,Casablanca,78.43,53.26,17.4
Accra,Skopje,51.0,65.89,79.72
Pretoria,Athens,32.36,0.32,32.58
Dakar,Ljubljana,46.43,28.75,87.97
Harare,Brasilia,49.13,9.85,3.2
Budapest,Warsaw,81.23,5.37,44.64
Munich,Ljubljana,70.37,20.21,25.79
Vilnius,Berlin,41.83,58.88,4.48
Dublin,Harare,71.37,58.34,81.54
Chicago,Tbilisi,87.17,85.78,75.12
Kampala,Helsinki,93.0,19.33,13.98
Seoul,Kampala,11.49,86.04,65.55
Lisbon,Havana,32.53,5.81,32.26
Prague,Brasilia,16.32,72.07,45.3
Munich,Manila,54.65,11.65,70.86
Sofia,Berlin,18.79,40.51,97.12
Dublin,Helsinki,55.45,42.64,82.09
Bratislava,Harare,87.56,9.3,78.54
Brussels,Harare,19.81,38.09,72.61
Havana,Vienna,78.45,52.54,46.82
Chicago,Seoul,32.61,5.07,46.71
Helsinki,Warsaw,82.67,34.67,77.24
Miami,Brasilia,38.4,26.39,28.58
Jakarta,Podgorica,52.36,16.43,97.2
Bratislava,Chicago,1.47,59.99,53.92
Belgrade,Budapest,53.56,7.29,76.24
Ottawa,Ljubljana,56.34,86.56,5.7
Miami,Stockholm,29.27,85.48,12.56
Brasilia,Bogota,37.59,93.18,94.54
Lima,Lagos,59.94,14.04,69.53
Bern,Sarajevo,12.19,40.36,96.67
Harare,Casablanca,69.78,18.3,31.98
Oslo,Hanoi,44.13,23.36,76.06
Kampala,Athens,64.67,75.94,39.79
Hanoi,Prague,95.64,2.04,26.89
Houston,Havana,19.85,57.93,34.69
Seoul,Belgrade,11.0,98.1,73.63
Jakarta,Belgrade,38.87,53.45,47.11
Athens,Toronto,30.06,5.43,74.51
Rome,Miami,33.87,92.22,47.13
Warsaw,Lima,50.66,72.38,94.46
Jakarta,Dakar,36.64,98.3,51.01
Helsinki,Beijing,92.67,79.24,65.89
Riga,Moscow,84.55,49.02,33.23
Bogota,Vienna,69.06,76.98,54.32
Hanoi,Brussels,38.78,67.43,39.33
Osaka,Nairobi,66.61,85.9,97.73
Houston,Bratislava,92.34,23.74,73.77
Chicago,Vilnius,61.68,94.38,73.41
Miami,Sarajevo,53.37,71.46,78.63
Chicago,Bogota,35.02,2.41,10.05
Bucharest,Bern,92.26,7.39,89.56
Casablanca,Zagreb,71.16,11.61,92.67
Denver,Stockholm,86.28,50.09,29.17
Miami,Bratislava,99.57,81.22,49.31
Moscow,Ljubljana,70.64,21.07,9.16
Sydney,Bucharest,77.93,11.51,15.53
Madrid,Pretoria,93.84,18.9,7.74
Sofia,Moscow,28.49,10.43,94.25
Munich,Athens,83.82,95.22,78.3
Toronto,Stockholm,47.86,26.42,63.83
Nairobi,Jakarta,34.48,14.45,86.24
Brasilia,Belgrade,98.44,92.84,10.98
Manila,Tokyo,16.92,59.03,52.08
Lima,Chicago,83.01,96.66,63.31
Ljubljana,Lagos,87.54,88.77,17.78
Budapest,Maputo,16.08,15.29,48.46
Taipei,Budapest,31.84,58.6,59.12
Zagreb,Beijing,71.42,89.14,53.12
Athens,Dakar,66.7,18.86,21.55
Toronto,Denver,7.55,47.83,22.58
Nairobi,Accra,26.03,55.63,36.08
Budapest,Pretoria,88.52,81.7,84.97
Dublin,Belgrade,13.9,4.02,33.23
Bogota,Manila,34.72,61.4,94.73
Kampala,Lagos,38.37,29.05,3.4
Rome,Sofia,44.91,20.5,52.55
Sofia,Warsaw,30.67,87.09,64.41
Jakarta,Dublin,10.1,3.67,74.37
Ottawa,Hanoi,76.4,60.45,63.2
Kampala,Bucharest,12.49,97.26,40.89
Denver,Sofia,22.8,83.22,28.75
Maputo,Stockholm,54.55,7.08,28.89
Vilnius,Bern,10.88,17.23,56.45
Nairobi,Osaka,24.8,39.78,41.5
Vilnius,Bern,26.34,90.01,56.2
Sofia,Zagreb,52.08,73.59,76.74
Berlin,Tbilisi,98.46,7.76,81.95
Prague,Miami,5.97,77.52,31.09
Budapest,Harare,40.44,75.27,11.31
Vienna,Podgorica,85.58,40.3,71.79
Athens,Budapest,68.58,41.47,42.57
Warsaw,Taipei,66.36,95.55,67.33
Belgrade,Stockholm,14.82,34.29,34.17
Yerevan,Budapest,15.29,81.19,34.91
Chicago,Manila,96.43,72.84,76.49
Munich,Tbilisi,99.44,84.54,17.59
Yerevan,Lisbon,44.46,45.17,79.51
Brasilia,Houston,15.38,64.74,40.24
Stockholm,Vilnius,50.84,91.35,42.67
Podgorica,Lisbon,20.98,11.27,28.27
Kampala,Dakar,18.28,25.8,33.24
Jakarta,Skopje,4.24,38.62,6.55
Munich,Harare,79.05,34.14,31.09
Belgrade,Miami,87.49,23.98,3.82
Jakarta,Budapest,31.55,50.16,8.26
Sofia,Sarajevo,31.19,44.76,69.97
Nairobi,Chicago,75.5,83.96,64.72
Podgorica,Casablanca,11.29,89.58,38.75
Brussels,Lagos,50.31,69.46,17.8
Sarajevo,Lisbon,0.03,25.51,54.65
Toronto,Pretoria,38.35,78.79,55.31
Havana,Tbilisi,51.77,49.04,6.21
Sydney,Harare,80.3,66.05,67.64
Bern,Dublin,2.86,85.34,68.31
Zagreb,Vilnius,59.88,48.83,45.6
Madrid,Tokyo,21.48,84.06,65.83
Jakarta,Stockholm,76.04,80.15,51.43
Casablanca,Bratislava,44.66,0.0,1.95
Bucharest,Kampala,15.48,23.81,23.13
Riga,Detroit,81.47,17.33,18.9
Bern,Skopje,79.4,87.26,54.34
Tallinn,Sydney,73.91,73.34,7.39
Athens,Tallinn,9.46,77.88,32.44
Podgorica,Detroit,32.57,64.2,22.17
Munich,Lima,13.28,37.85,43.9
Ljubljana,Miami,83.0,46.87,53.21
Zagreb,Houston,88.08,27.26,86.49
Lisbon,Munich,23.01,57.33,26.26
Bogota,Maputo,45.89,91.33,80.66
Osaka,Zagreb,72.02,54.36,5.42
Detroit,Dublin,11.72,73.77,8.4
Taipei,Dakar,46.18,32.79,6.94
Houston,Detroit,15.22,97.79,16.51
Tbilisi,Tallinn,23.03,33.9,69.34
Riga,Helsinki,67.05,50.6,34.78
Nairobi,Seoul,71.92,56.83,32.75
Accra,Stockholm,69.12,19.36,95.45
Taipei,Pretoria,42.04,88.24,39.8
Lagos,Bucharest,30.77,96.48,44.85
Chicago,Riga,40.54,20.78,90.03
Maputo,Hanoi,98.71,26.26,39.26
Beijing,Miami,39.05,70.58,57.34
Taipei,Helsinki,49.64,80.52,62.17
Sofia,Bogota,13.25,5.95,12.12
Cairo,Skopje,92.2,38.11,7.24
Miami,Harare,23.7,92.06,96.13
Vilnius,Bern,24.34,63.77,77.32
Miami,Harare,49.53,81.18,6.25
Osaka,Manila,79.14,0.67,26.57
Seoul,Havana,60.29,48.0,55.06
Ottawa,Madrid,51.56,1.12,61.46
Lima,Manila,41.92,5.6,5.66
Harare,Maputo,71.68,83.35,92.83
Cairo,Beijing,47.69,37.26,78.56
Miami,Manila,10.61,76.81,33.61
Oslo,Yerevan,65.01,13.81,91.88
Dakar,Stockholm,77.51,91.3,2.32
Sarajevo,Madrid,28.83,26.18,12.5
Lisbon,Athens,91.33,47.34,47.47
Lagos,Skopje,25.97,60.59,76.06
Stockholm,Taipei,42.14,33.29,67.29
Taipei,Vilnius,42.88,87.72,65.97
Tbilisi,Jakarta,75.28,69.14,96.02
Harare,Riga,64.96,9.35,47.77
Munich,Podgorica,69.74,8.44,32.61
Rome,Seoul,45.09,27.23,28.53
Maputo,Ottawa,18.74,97.46,66.82
Skopje,Lima,30.23,54.19,34.14
Prague,Podgorica,21.73,76.5,94.79
Dakar,Vienna,88.18,75.86,9.14
Detroit,Miami,46.83,54.46,33.46
Brasilia,Taipei,43.05,39.78,73.02
Jakarta,Riga,11.8,22.32,97.8
Tallinn,Tbilisi,35.93,93.7,71.08
Bogota,Budapest,58.23,34.36,18.22
Bern,Rome,31.3,45.74,45.35
Ljubljana,Bucharest,72.59,35.28,2.33
Riga,Lisbon,37.37,63.2,39.22
Lima,Bratislava,93.87,77.02,67.36
Budapest,Rome,64.21,52.52,8.17
Belgrade,Riga,15.31,57.77,55.62
Denver,Zagreb,48.75,40.19,75.48
Bern,Lima,33.94,73.35,56.85
Manila,Brussels,59.87,36.98,84.61
Helsinki,Zagreb,32.85,43.57,36.32
Podgorica,Denver,52.9,24.58,51.82
Ljubljana,Riga,26.85,73.62,11.52
Bogota,Riga,29.48,12.28,15.39
Helsinki,Manila,21.76,11.01,89.56
Stockholm,Lagos,93.63,51.11,70.62
Maputo,Miami,41.8,69.42,25.79
Zagreb,Hanoi,48.61,65.91,13.54
Beijing,Lisbon,35.26,34.91,34.36
Munich,Yerevan,80.32,60.18,8.59
Budapest,Miami,1.64,80.85,94.3
Tokyo,Taipei,91.84,68.55,47.01
Dakar,Brasilia,19.05,21.86,39.01
Lisbon,Ljubljana,98.83,96.24,0.35
Lima,Brasilia,83.52,71.63,37.57
Taipei,Athens,79.76,21.67,18.01
Yerevan,Oslo,36.89,6.76,25.79
Manila,Hanoi,41.88,25.99,58.04
Maputo,Tallinn,36.03,3.21,46.88
Berlin,Sydney,66.71,19.66,74.87
Bogota,Tokyo,91.8,86.71,27.62
Vienna,Denver,6.97,25.47,31.04
Hanoi,Munich,45.64,29.11,0.53
Dublin,Tallinn,14.55,63.59,23.94
Lima,Riga,91.51,2.0,12.3
Skopje,Detroit,2.97,13.41,52.24
Prague,Munich,85.84,59.3,14.66
Bern,Chicago,51.42,1.16,5.18
Bern,Berlin,44.45,22.26,41.58
Beijing,Sarajevo,51.16,20.97,28.16
Ottawa,Miami,74.23,56.18,92.9
Kampala,Harare,90.58,5.7,96.44
Budapest,Madrid,31.6,66.08,50.41
Taipei,Vienna,38.83,58.31,88.2
Lisbon,Jakarta,87.61,72.29,94.64
Bucharest,Bogota,74.49,65.61,9.28
Accra,Toronto,53.15,38.77,40.49
Tallinn,Warsaw,25.39,92.31,99.09
Osaka,Podgorica,73.28,37.58,98.16
Taipei,Bern,77.46,7.65,22.91
Bratislava,Accra,7.58,35.23,55.47
Chicago,Dublin,37.16,24.35,90.8
Osaka,Lima,6.0,75.06,89.23
Prague,Dublin,68.07,96.92,92.28
Lisbon,Ottawa,38.44,40.28,45.11
Taipei,Harare,54.56,25.39,0.63
Casablanca,Dublin,92.02,9.25,12.06
Belgrade,Vienna,61.67,59.46,48.84
Tallinn,Warsaw,61.45,79.92,93.55
Prague,Lima,45.32,41.3,71.42
Denver,Dakar,49.76,2.32,30.01
Chicago,Munich,4.2,35.44,23.77
Oslo,Toronto,97.95,70.42,61.57
Maputo,Osaka,33.65,92.58,34.7
Athens,Munich,62.93,45.4,53.1
Harare,Riga,41.81,6.45,33.89
Havana,Accra,5.36,42.08,83.85
Havana,Houston,34.37,95.79,91.21
Beijing,Stockholm,41.93,46.0,93.36
Havana,Hanoi,81.8,46.6,54.67
Vilnius,Manila,66.52,82.02,30.8
Moscow,Miami,72.3,65.11,41.38
Houston,Bucharest,60.23,26.73,77.83
Hanoi,Houston,47.09,35.05,97.59
Dublin,Bratislava,52.38,13.65,80.98
Dublin,Zagreb,65.28,20.38,70.53
Tallinn,Lisbon,66.15,99.94,54.84
Houston,Yerevan,6.2,12.47,61.08
Tbilisi,Tallinn,45.97,31.42,86.47
Vienna,Skopje,73.94,1.37,11.75
Ottawa,Osaka,72.59,79.24,76.83
Brussels,Bratislava,34.77,23.97,39.42
Munich,Lima,48.2,40.67,95.8
Manila,Harare,81.61,73.48,76.25
Riga,Stockholm,77.52,19.89,62.88
Lisbon,Vienna,57.59,85.7,95.88
Stockholm,Miami,35.49,83.24,94.06
Helsinki,Podgorica,76.28,30.03,36.27
Brussels,Ottawa,69.54,89.52,38.05
Athens,Tokyo,79.1,41.43,57.58
Miami,Osaka,95.23,68.74,27.61
Osaka,Warsaw,45.34,32.11,9.31
Ottawa,Lisbon,47.63,16.05,32.81
Helsinki,Rome,26.26,54.15,55.35
Osaka,Denver,24.18,13.53,39.05
Tbilisi,Seoul,20.01,90.71,99.73
Pretoria,Moscow,52.2,34.8,38.69
Hanoi,Brasilia,54.47,6.31,90.36
Athens,Bern,80.46,14.69,33.28
Munich,Pretoria,41.16,16.42,57.23
Houston,Beijing,99.51,74.93,34.44
Warsaw,Madrid,97.36,31.29,81.43
Bogota,Munich,55.88,68.26,21.85
Beijing,Dakar,69.88,55.77,93.23
Taipei,Brasilia,65.04,18.67,12.81
Tokyo,Detroit,30.32,97.11,85.54
Athens,Budapest,20.56,65.58,71.74
Yerevan,Accra,2.41,89.66,39.4
Tokyo,Pretoria,61.91,8.71,63.18
Madrid,Belgrade,3.71,15.41,50.34
Miami,Berlin,4.33,93.72,35.78
Taipei,Miami,44.25,45.57,60.55
Oslo,Brasilia,95.0,63.23,72.72
Moscow,Podgorica,62.39,24.7,8.09
Accra,Prague,90.78,84.07,40.08
Casablanca,Lagos,45.98,62.89,48.7
Bogota,Seoul,77.68,91.07,66.8
Toronto,Taipei,35.66,46.28,26.33
Ljubljana,Osaka,34.35,89.97,48.52
Beijing,Dublin,41.3,50.51,93.48
Miami,Budapest,1.9,5.58,1.59
Lagos,Oslo,75.85,61.82,28.56
Seoul,Beijing,90.49,8.63,43.91
Dakar,Sarajevo,64.52,82.21,38.33
Ottawa,Sarajevo,62.96,95.38,24.24
Stockholm,Lisbon,59.51,96.2,71.39
Moscow,Dublin,40.1,72.92,59.11
Lima,Bern,7.64,15.11,97.98
Helsinki,Sydney,1.24,69.72,75.39
Tokyo,Miami,88.9,38.53,75.55
Cairo,Vienna,74.18,26.19,77.15
Zagreb,Accra,41.11,91.78,60.89
Bratislava,Lisbon,48.42,47.59,22.48
Moscow,Bratislava,39.49,75.04,11.98
Rome,Osaka,62.94,17.36,71.56
Nairobi,Bogota,4.68,30.37,1.96
Belgrade,Berlin,3.94,68.84,38.44
Vienna,Beijing,31.98,86.04,47.79
Riga,Stockholm,67.96,36.06,29.92
Lima,Kampala,81.36,82.38,72.54
Miami,Berlin,86.06,54.09,41.5
Maputo,Oslo,64.59,1.67,61.18
Denver,Rome,3.76,1.66,55.75
Bucharest,Sydney,56.41,96.71,17.63
Taipei,Sarajevo,58.94,24.4,11.31
Lima,Houston,75.03,64.55,29.91
Denver,Skopje,88.83,59.65,59.94
Beijing,Vilnius,46.2,46.57,54.71
Seoul,Vienna,55.31,10.47,57.53
Ljubljana,Tallinn,69.54,16.56,12.89
Manila,Helsinki,82.55,57.52,70.36
Podgorica,Sarajevo,23.05,10.27,20.14
Lima,Havana,17.54,49.24,0.96
Cairo,Berlin,70.4,26.23,72.6
Brasilia,Brussels,1.68,18.57,2.46
Miami,Berlin,36.21,32.24,78.88
Sydney,Madrid,14.08,5.91,91.19
Hanoi,Athens,69.99,78.43,52.65
Denver,Sarajevo,54.22,41.4,72.61
Athens,Madrid,41.22,0.05,87.54
Oslo,Munich,9.77,17.69,34.65
Lagos,Denver,66.32,48.95,16.02
Sydney,Ljubljana,96.32,75.4,21.11
Rome,Yerevan,80.19,94.55,32.57
Brussels,Yerevan,74.29,37.66,12.93
Brasilia,Dublin,99.47,72.76,2.58
Riga,Prague,3.02,17.15,66.62
Cairo,Tbilisi,96.01,82.97,61.73
Osaka,Warsaw,30.66,43.09,25.4
Brasilia,Skopje,58.34,98.16,95.43
Munich,Madrid,24.41,74.11,84.81
Manila,Beijing,98.27,71.21,73.23
Podgorica,Zagreb,44.49,90.58,72.93
Lisbon,Madrid,92.96,58.25,7.42
Vilnius,Berlin,59.63,11.25,19.08
Accra,Casablanca,99.53,19.6,1.37
Prague,Ottawa,60.97,3.42,89.67
Skopje,Oslo,37.14,51.43,27.3
Helsinki,Sydney,17.59,5.8,30.15
Cairo,Vienna,80.09,89.78,56.21
Miami,Munich,27.08,26.45,87.34
Riga,Toronto,72.01,9.97,46.49
Maputo,Manila,84.33,71.43,54.78
Lagos,Harare,13.8,1.3,34.16
Athens,Accra,45.03,52.68,64.72
Yerevan,Vienna,71.79,93.45,61.26
Belgrade,Hanoi,74.81,92.61,4.81
Lima,Casablanca,77.78,83.64,73.25
Ottawa,Miami,33.85,22.49,18.78
Denver,Nairobi,5.6,68.48,4.05
Dublin,Havana,93.12,63.03,14.69
Hanoi,Bratislava,2.75,73.52,24.58
Sarajevo,Tokyo,96.29,0.84,27.8
Pretoria,Athens,75.19,27.67,96.01
Bratislava,Maputo,77.55,58.96,56.26
Skopje,Sarajevo,90.22,95.31,12.27
Hanoi,Lagos,13.65,81.6,9.34
Casablanca,Hanoi,59.96,24.31,61.76
Podgorica,Toronto,43.02,13.51,73.86
Manila,Accra,65.04,13.94,21.16
Rome,Lisbon,80.58,70.45,56.41
Pretoria,Ottawa,91.51,99.46,72.22
Bratislava,Manila,32.6,8.25,97.97
